platform,comment_id,question_title,answer_summary,clean_text,business_mode,feedback_modes,comment_target,sentiment,confidence,quality_score,context_dependency_score,business_value_score,feedback_entropy_score,likes,high_value_reason,is_high_value_feedback,needs_llm_analysis,llm_priority_score,llm_route_reason,annotation_source,demo_case_id
zhihu,comment_3140,评论案例 3140：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,1,0,0,1,9,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3140
zhihu,comment_3141,评论案例 3141：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,1,0,0,1,6,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3141
zhihu,comment_3142,评论案例 3142：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,1,0,0,1,6,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3142
zhihu,comment_3143,评论案例 3143：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,0,2,0,1,7,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3143
zhihu,comment_3144,评论案例 3144：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,1,1,0,1,3,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3144
zhihu,comment_3145,评论案例 3145：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了负向态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience|plot_discussion,product_experience|plot_discussion,game,negative,0.76,2,0,1,1,1,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,True,False,3,,rule,comment_3145
zhihu,comment_3146,评论案例 3146：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为中等，已进入 LLM 候选池。,product_experience|plot_discussion,product_experience|competition|plot_discussion,game,neutral,0.9,3,1,1,4,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,True,5,high_value_pre_llm|competition_mode,llm,comment_3146
zhihu,comment_3147,评论案例 3147：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,1,0,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3147
zhihu,comment_3148,评论案例 3148：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,1,0,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3148
zhihu,comment_3149,评论案例 3149：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,1,1,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3149
zhihu,comment_3150,评论案例 3150：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,0,2,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3150
zhihu,comment_3151,评论案例 3151：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,1,1,2,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3151
zhihu,comment_3152,评论案例 3152：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,0,2,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3152
zhihu,comment_3153,评论案例 3153：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience|plot_discussion,product_experience|plot_discussion,game,neutral,0.58,2,0,1,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,True,False,3,,rule,comment_3153
zhihu,comment_3154,评论案例 3154：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为中等，未进入 LLM 候选池。,product_experience|plot_discussion,product_experience|plot_discussion,game,neutral,0.58,1,2,3,3,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值中等，上下文依赖较低。,True,False,3,,rule,comment_3154
zhihu,comment_3155,评论案例 3155：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,1,1,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3155
zhihu,comment_3156,评论案例 3156：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为中等。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,0,3,0,0,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖中等。,False,False,2,,rule,comment_3156
zhihu,comment_3157,评论案例 3157：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,0,2,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_3157
zhihu,comment_3158,评论案例 3158：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,2,0,0,2,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,True,False,3,,rule,comment_3158
